Survey_strategy Optic Science_case M1_%pix M1_%priority
Option_3b F129 Carey 90.61433447098976 91.18589743589743
Option_4a F129 Carey 83.10580204778158 84.13461538461539
Option_4b F129 Carey 100.0 100.0
Option_5a F129 Carey 70.64846416382252 72.43589743589743
Option_5b F129 Carey 100.0 100.0
Option_6a F129 Carey 94.19795221843003 94.55128205128204
Option_6b F129 Carey 100.0 100.0
Option_7a F129 Carey 43.003412969283275 46.47435897435898
Option_7b F129 Carey 68.25938566552901 70.1923076923077
Option_8a F129 Carey 66.72354948805462 68.75
Option_8b F129 Carey 91.97952218430035 92.46794871794873
Option_1a F158 Carey 50.51194539249146 53.52564102564102
Option_1b F158 Carey 68.25938566552901 70.1923076923077
Option_2a F158 Carey 50.51194539249146 53.52564102564102
Option_2b F158 Carey 68.25938566552901 70.1923076923077
Option_3a F158 Carey 41.979522184300336 45.51282051282051
Option_3b F158 Carey 57.33788395904437 59.93589743589743
Option_4a F158 Carey 41.979522184300336 45.51282051282051
Option_4b F158 Carey 57.33788395904437 59.93589743589743
Option_5a F158 Carey 70.64846416382252 72.43589743589743
Option_5b F158 Carey 100.0 100.0
Option_6a F158 Carey 94.19795221843003 94.55128205128204
Option_6b F158 Carey 100.0 100.0
Option_7a F158 Carey 43.003412969283275 46.47435897435898
Option_7b F158 Carey 68.25938566552901 70.1923076923077
Option_8a F158 Carey 66.72354948805462 68.75
Option_8b F158 Carey 91.97952218430035 92.46794871794873
Option_1a F184 Carey 0.0 0.0
Option_1b F184 Carey 0.0 0.0
Option_2a F184 Carey 0.0 0.0
Option_2b F184 Carey 0.0 0.0
Option_3a F184 Carey 39.59044368600683 43.269230769230774
Option_3b F184 Carey 50.170648464163826 53.205128205128204
Option_4a F184 Carey 39.59044368600683 43.269230769230774
Option_4b F184 Carey 50.170648464163826 53.205128205128204
Option_5a F184 Carey 0.0 0.0
Option_5b F184 Carey 0.0 0.0
Option_6a F184 Carey 0.0 0.0
Option_6b F184 Carey 0.0 0.0
Option_7a F184 Carey 0.0 0.0
Option_7b F184 Carey 0.0 0.0
Option_8a F184 Carey 0.0 0.0
Option_8b F184 Carey 0.0 0.0
Option_1a F213 Carey 68.08873720136519 70.03205128205127
Option_1b F213 Carey 100.0 100.0
Option_2a F213 Carey 79.69283276450511 80.92948717948718
Option_2b F213 Carey 100.0 100.0
Option_3a F213 Carey 59.38566552901023 61.858974358974365
Option_3b F213 Carey 90.61433447098976 91.18589743589743
Option_4a F213 Carey 83.10580204778158 84.13461538461539
Option_4b F213 Carey 100.0 100.0
Option_5a F213 Carey 70.64846416382252 72.43589743589743
Option_5b F213 Carey 100.0 100.0
Option_6a F213 Carey 94.19795221843003 94.55128205128204
Option_6b F213 Carey 100.0 100.0
Option_7a F213 Carey 43.003412969283275 46.47435897435898
Option_7b F213 Carey 68.25938566552901 70.1923076923077
Option_8a F213 Carey 66.72354948805462 68.75
Option_8b F213 Carey 91.97952218430035 92.46794871794873
Option_1a F213 Minniti2 100.0 100.0
Option_1b F213 Minniti2 100.0 100.0
Option_2a F213 Minniti2 100.0 100.0
Option_2b F213 Minniti2 100.0 100.0
Option_3a F213 Minniti2 100.0 100.0
Option_3b F213 Minniti2 100.0 100.0
Option_4a F213 Minniti2 100.0 100.0
Option_4b F213 Minniti2 100.0 100.0
Option_5a F213 Minniti2 100.0 100.0
Option_5b F213 Minniti2 100.0 100.0
Option_6a F213 Minniti2 100.0 100.0
Option_6b F213 Minniti2 100.0 100.0
Option_7a F213 Minniti2 100.0 100.0
Option_7b F213 Minniti2 100.0 100.0
Option_8a F213 Minniti2 100.0 100.0
Option_8b F213 Minniti2 100.0 100.0
Option_1a F213 Globular_Clusters 28.397565922920894 32.136105860113425
Option_1b F213 Globular_Clusters 28.600405679513187 32.32514177693761
Option_2a F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_2b F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_3a F213 Globular_Clusters 27.99188640973631 31.758034026465026
Option_3b F213 Globular_Clusters 28.600405679513187 32.32514177693761
Option_4a F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_4b F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_5a F213 Globular_Clusters 28.397565922920894 32.136105860113425
Option_5b F213 Globular_Clusters 28.600405679513187 32.32514177693761
Option_6a F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_6b F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_7a F213 Globular_Clusters 26.57200811359026 30.434782608695656
Option_7b F213 Globular_Clusters 28.397565922920894 32.136105860113425
Option_8a F213 Globular_Clusters 22.10953346855984 26.08695652173913
Option_8b F213 Globular_Clusters 22.31237322515213 26.27599243856333
Option_1a F213 Open_Clusters 2.0771650629163583 4.5325096624305425
Option_1b F213 Open_Clusters 2.8404885270170244 6.9087716668629495
Option_2a F213 Open_Clusters 1.8921169504071058 4.6229778486772375
Option_2b F213 Open_Clusters 2.6670059215396003 7.196235666948598
Option_3a F213 Open_Clusters 1.885177646188009 4.188837617635407
Option_3b F213 Open_Clusters 2.595299777942265 6.03032022526043
Option_4a F213 Open_Clusters 1.966136195410807 4.856910377610998
Option_4b F213 Open_Clusters 2.6924500370096225 7.260473432330867
Option_5a F213 Open_Clusters 2.1303663952627683 4.664732396175712
Option_5b F213 Open_Clusters 2.9260732790525537 7.233707696754922
Option_6a F213 Open_Clusters 2.22520355292376 5.724655524983137
Option_6b F213 Open_Clusters 3.023223538119911 8.294701454985386
Option_7a F213 Open_Clusters 1.5058290155440415 3.252036872477329
Option_7b F213 Open_Clusters 2.0794781643227243 4.540539383103327
Option_8a F213 Open_Clusters 1.5867875647668395 3.8644369024549534
Option_8b F213 Open_Clusters 2.1696891191709846 5.54318383777823
Option_1a F213 VVV_keyholes_1st_priority 64.1025641025641 64.1025641025641
Option_1b F213 VVV_keyholes_1st_priority 76.92307692307693 76.92307692307693
Option_2a F213 VVV_keyholes_1st_priority 74.35897435897436 74.35897435897436
Option_2b F213 VVV_keyholes_1st_priority 92.3076923076923 92.3076923076923
Option_3a F213 VVV_keyholes_1st_priority 56.41025641025641 56.41025641025641
Option_3b F213 VVV_keyholes_1st_priority 76.92307692307693 76.92307692307693
Option_4a F213 VVV_keyholes_1st_priority 76.92307692307693 76.92307692307693
Option_4b F213 VVV_keyholes_1st_priority 92.3076923076923 92.3076923076923
Option_5a F213 VVV_keyholes_1st_priority 64.1025641025641 64.1025641025641
Option_5b F213 VVV_keyholes_1st_priority 84.61538461538461 84.61538461538461
Option_6a F213 VVV_keyholes_1st_priority 76.92307692307693 76.92307692307693
Option_6b F213 VVV_keyholes_1st_priority 100.0 100.0
Option_7a F213 VVV_keyholes_1st_priority 28.205128205128204 28.205128205128204
Option_7b F213 VVV_keyholes_1st_priority 64.1025641025641 64.1025641025641
Option_8a F213 VVV_keyholes_1st_priority 64.1025641025641 64.1025641025641
Option_8b F213 VVV_keyholes_1st_priority 76.92307692307693 76.92307692307693
Option_1a F213 VVV_keyholes_2nd_priority 75.34246575342466 78.04878048780488
Option_1b F213 VVV_keyholes_2nd_priority 87.67123287671232 89.02439024390245
Option_2a F213 VVV_keyholes_2nd_priority 80.82191780821918 82.92682926829268
Option_2b F213 VVV_keyholes_2nd_priority 95.8904109589041 96.34146341463415
Option_3a F213 VVV_keyholes_2nd_priority 71.23287671232876 74.39024390243902
Option_3b F213 VVV_keyholes_2nd_priority 83.56164383561644 85.36585365853658
Option_4a F213 VVV_keyholes_2nd_priority 82.1917808219178 84.14634146341463
Option_4b F213 VVV_keyholes_2nd_priority 95.8904109589041 96.34146341463415
Option_5a F213 VVV_keyholes_2nd_priority 75.34246575342466 78.04878048780488
Option_5b F213 VVV_keyholes_2nd_priority 91.78082191780823 92.6829268292683
Option_6a F213 VVV_keyholes_2nd_priority 87.67123287671232 89.02439024390245
Option_6b F213 VVV_keyholes_2nd_priority 100.0 100.0
Option_7a F213 VVV_keyholes_2nd_priority 56.16438356164384 60.97560975609756
Option_7b F213 VVV_keyholes_2nd_priority 75.34246575342466 78.04878048780488
Option_8a F213 VVV_keyholes_2nd_priority 75.34246575342466 78.04878048780488
Option_8b F213 VVV_keyholes_2nd_priority 87.67123287671232 89.02439024390245
